industry,region,last_updated_at,date,value,delta,all_industries_value
Construction (A5-FZ),Occitanie,19/09/2024 12:00,2023-01-01,131781,-252.0,2187176.0
Construction (A5-FZ),Nouvelle-Aquitaine,19/09/2024 12:00,2023-01-01,140455,-486.0,2277806.0
Construction (A5-FZ),Pays de la Loire,19/09/2024 12:00,2023-01-01,99147,-157.0,1566850.0
Construction (A5-FZ),Centre-Val de Loire,19/09/2024 12:00,2023-01-01,57055,-168.0,938144.0
Construction (A5-FZ),Bretagne,19/09/2024 12:00,2023-01-01,82333,139.0,1308928.0
Construction (A5-FZ),Île-de-France,19/09/2024 12:00,2023-01-01,340944,1175.0,6290425.0
Construction (A5-FZ),Normandie,19/09/2024 12:00,2023-01-01,78124,-323.0,1232248.0
Construction (A5-FZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2023-04-01,118384,-605.0,2010155.0
Construction (A5-FZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2023-04-01,199151,-449.0,3249721.0
Construction (A5-FZ),Centre-Val de Loire,19/09/2024 12:00,2023-04-01,56965,-90.0,940222.0
Construction (A5-FZ),Hauts-de-France,19/09/2024 12:00,2023-04-01,118372,-502.0,2137710.0
Construction (A5-FZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2023-04-01,54499,-89.0,994370.0
Construction (A5-FZ),Bretagne,19/09/2024 12:00,2023-04-01,82289,-44.0,1314692.0
Construction (A5-FZ),Île-de-France,19/09/2024 12:00,2023-04-01,341225,281.0,6311409.0
Construction (A5-FZ),Grand Est,19/09/2024 12:00,2023-04-01,116930,-524.0,2004616.0
Construction (A5-FZ),Normandie,19/09/2024 12:00,2023-04-01,78133,9.0,1235660.0
Construction (A5-FZ),Corse,19/09/2024 12:00,2023-04-01,12405,-14.0,128804.0
Construction (A5-FZ),Occitanie,19/09/2024 12:00,2023-04-01,131190,-591.0,2190685.0
Construction (A5-FZ),Pays de la Loire,19/09/2024 12:00,2023-04-01,98900,-247.0,1571893.0
Construction (A5-FZ),Nouvelle-Aquitaine,19/09/2024 12:00,2023-04-01,140283,-172.0,2284192.0
Construction (A5-FZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2023-07-01,118170,-214.0,2016600.0
Construction (A5-FZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2023-07-01,198395,-756.0,3258040.0
Construction (A5-FZ),Normandie,19/09/2024 12:00,2023-07-01,78202,69.0,1235678.0
Construction (A5-FZ),Île-de-France,19/09/2024 12:00,2023-07-01,341082,-143.0,6336908.0
Construction (A5-FZ),Bretagne,19/09/2024 12:00,2023-07-01,82205,-84.0,1319169.0
Construction (A5-FZ),Pays de la Loire,19/09/2024 12:00,2023-07-01,98497,-403.0,1574435.0
Construction (A5-FZ),Occitanie,19/09/2024 12:00,2023-07-01,130715,-475.0,2195695.0
Construction (A5-FZ),Corse,19/09/2024 12:00,2023-07-01,12363,-42.0,128931.0
Construction (A5-FZ),Centre-Val de Loire,19/09/2024 12:00,2023-07-01,56815,-150.0,941694.0
Construction (A5-FZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2023-07-01,54254,-245.0,994240.0
Construction (A5-FZ),Grand Est,19/09/2024 12:00,2023-07-01,116517,-413.0,2004233.0
Construction (A5-FZ),Hauts-de-France,19/09/2024 12:00,2023-07-01,118606,234.0,2134795.0
Construction (A5-FZ),Nouvelle-Aquitaine,19/09/2024 12:00,2023-07-01,139468,-815.0,2284931.0
Construction (A5-FZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2023-10-01,54216,-38.0,994417.0
Construction (A5-FZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2023-10-01,117843,-327.0,2018849.0
Construction (A5-FZ),Bretagne,19/09/2024 12:00,2023-10-01,81969,-236.0,1323549.0
Construction (A5-FZ),Normandie,19/09/2024 12:00,2023-10-01,78114,-88.0,1238033.0
Construction (A5-FZ),Centre-Val de Loire,19/09/2024 12:00,2023-10-01,56538,-277.0,940583.0
Construction (A5-FZ),Île-de-France,19/09/2024 12:00,2023-10-01,341228,146.0,6331180.0
Construction (A5-FZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2023-10-01,198039,-356.0,3259272.0
Construction (A5-FZ),Hauts-de-France,19/09/2024 12:00,2023-10-01,118625,19.0,2136711.0
Construction (A5-FZ),Nouvelle-Aquitaine,19/09/2024 12:00,2023-10-01,138677,-791.0,2287310.0
Construction (A5-FZ),Grand Est,19/09/2024 12:00,2023-10-01,116082,-435.0,2004248.0
Construction (A5-FZ),Occitanie,19/09/2024 12:00,2023-10-01,129955,-760.0,2197330.0
Construction (A5-FZ),Pays de la Loire,19/09/2024 12:00,2023-10-01,98223,-274.0,1576815.0
Construction (A5-FZ),Corse,19/09/2024 12:00,2023-10-01,12228,-135.0,128558.0
Construction (A5-FZ),Pays de la Loire,19/09/2024 12:00,2024-01-01,97554,-669.0,1581593.0
Construction (A5-FZ),Occitanie,19/09/2024 12:00,2024-01-01,128198,-1757.0,2206099.0
Construction (A5-FZ),Nouvelle-Aquitaine,19/09/2024 12:00,2024-01-01,137662,-1015.0,2291722.0
Construction (A5-FZ),Corse,19/09/2024 12:00,2024-01-01,12057,-171.0,128938.0
Construction (A5-FZ),Hauts-de-France,19/09/2024 12:00,2024-01-01,118284,-341.0,2141090.0
Construction (A5-FZ),Grand Est,19/09/2024 12:00,2024-01-01,115321,-761.0,2006314.0
Construction (A5-FZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2024-01-01,53942,-274.0,995612.0
Construction (A5-FZ),Centre-Val de Loire,19/09/2024 12:00,2024-01-01,56068,-470.0,941738.0
Construction (A5-FZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2024-01-01,116785,-1058.0,2025640.0
Construction (A5-FZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2024-01-01,196831,-1208.0,3266832.0
Construction (A5-FZ),Bretagne,19/09/2024 12:00,2024-01-01,81643,-326.0,1329510.0
Construction (A5-FZ),Normandie,19/09/2024 12:00,2024-01-01,78136,22.0,1241783.0
Construction (A5-FZ),Île-de-France,19/09/2024 12:00,2024-01-01,341119,-109.0,6356241.0
Construction (A5-FZ),Normandie,19/09/2024 12:00,2024-04-01,77497,-639.0,1239585.0
Construction (A5-FZ),Grand Est,19/09/2024 12:00,2024-04-01,114545,-776.0,2005007.0
Construction (A5-FZ),Hauts-de-France,19/09/2024 12:00,2024-04-01,117714,-570.0,2138341.0
Construction (A5-FZ),Île-de-France,19/09/2024 12:00,2024-04-01,339141,-1978.0,6361895.0
Construction (A5-FZ),Bretagne,19/09/2024 12:00,2024-04-01,81230,-413.0,1329966.0
Construction (A5-FZ),Nouvelle-Aquitaine,19/09/2024 12:00,2024-04-01,136689,-973.0,2286089.0
Construction (A5-FZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2024-04-01,195774,-1057.0,3264141.0
Construction (A5-FZ),Corse,19/09/2024 12:00,2024-04-01,11926,-131.0,128973.0
Construction (A5-FZ),Occitanie,19/09/2024 12:00,2024-04-01,127162,-1036.0,2204738.0
Construction (A5-FZ),Pays de la Loire,19/09/2024 12:00,2024-04-01,97248,-306.0,1580869.0
Construction (A5-FZ),Centre-Val de Loire,19/09/2024 12:00,2024-04-01,55812,-256.0,938655.0
Construction (A5-FZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2024-04-01,53504,-438.0,994713.0
Construction (A5-FZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2024-04-01,116030,-755.0,2027630.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Grand Est,19/09/2024 12:00,2011-01-01,352521,,1979424.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Centre-Val de Loire,19/09/2024 12:00,2011-01-01,158503,,917764.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Hauts-de-France,19/09/2024 12:00,2011-01-01,325684,,2048528.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Pays de la Loire,19/09/2024 12:00,2011-01-01,247766,,1367804.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Corse,19/09/2024 12:00,2011-01-01,6573,,109239.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Occitanie,19/09/2024 12:00,2011-01-01,212661,,1898330.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Nouvelle-Aquitaine,19/09/2024 12:00,2011-01-01,274113,,2050455.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Auvergne-Rhône-Alpes,19/09/2024 12:00,2011-01-01,497445,,2903950.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bourgogne-Franche-Comté,19/09/2024 12:00,2011-01-01,191327,,991312.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Île-de-France,19/09/2024 12:00,2011-01-01,465440,,5672690.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Normandie,19/09/2024 12:00,2011-01-01,212187,,1195114.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bretagne,19/09/2024 12:00,2011-01-01,176041,,1166491.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2011-01-01,156822,,1780694.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bourgogne-Franche-Comté,19/09/2024 12:00,2011-04-01,190688,-639.0,991162.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2011-04-01,157418,596.0,1782113.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Île-de-France,19/09/2024 12:00,2011-04-01,464953,-487.0,5683525.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Centre-Val de Loire,19/09/2024 12:00,2011-04-01,157949,-554.0,915883.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bretagne,19/09/2024 12:00,2011-04-01,176158,117.0,1167134.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Normandie,19/09/2024 12:00,2011-04-01,211647,-540.0,1193764.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Auvergne-Rhône-Alpes,19/09/2024 12:00,2011-04-01,496732,-713.0,2907748.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Hauts-de-France,19/09/2024 12:00,2011-04-01,324508,-1176.0,2048622.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Grand Est,19/09/2024 12:00,2011-04-01,352560,39.0,1975574.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Nouvelle-Aquitaine,19/09/2024 12:00,2011-04-01,274782,669.0,2053716.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Pays de la Loire,19/09/2024 12:00,2011-04-01,247998,232.0,1370235.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Corse,19/09/2024 12:00,2011-04-01,6643,70.0,109773.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Occitanie,19/09/2024 12:00,2011-04-01,212460,-201.0,1906472.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Hauts-de-France,19/09/2024 12:00,2011-07-01,323187,-1321.0,2045469.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Grand Est,19/09/2024 12:00,2011-07-01,351118,-1442.0,1971027.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Centre-Val de Loire,19/09/2024 12:00,2011-07-01,157575,-374.0,913776.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Pays de la Loire,19/09/2024 12:00,2011-07-01,248732,734.0,1369899.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Corse,19/09/2024 12:00,2011-07-01,6670,27.0,110011.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Occitanie,19/09/2024 12:00,2011-07-01,213371,911.0,1905000.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Nouvelle-Aquitaine,19/09/2024 12:00,2011-07-01,274650,-132.0,2060122.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Auvergne-Rhône-Alpes,19/09/2024 12:00,2011-07-01,496613,-119.0,2904142.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bourgogne-Franche-Comté,19/09/2024 12:00,2011-07-01,189997,-691.0,989675.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Île-de-France,19/09/2024 12:00,2011-07-01,462304,-2649.0,5686666.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Normandie,19/09/2024 12:00,2011-07-01,212015,368.0,1192737.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bretagne,19/09/2024 12:00,2011-07-01,176601,443.0,1164516.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2011-07-01,156756,-662.0,1779568.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2011-10-01,157624,868.0,1785801.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Auvergne-Rhône-Alpes,19/09/2024 12:00,2011-10-01,496145,-468.0,2907624.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bretagne,19/09/2024 12:00,2011-10-01,176677,76.0,1166293.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Île-de-France,19/09/2024 12:00,2011-10-01,461141,-1163.0,5696135.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Hauts-de-France,19/09/2024 12:00,2011-10-01,321641,-1546.0,2044075.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Centre-Val de Loire,19/09/2024 12:00,2011-10-01,156827,-748.0,913395.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Normandie,19/09/2024 12:00,2011-10-01,211569,-446.0,1193400.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Grand Est,19/09/2024 12:00,2011-10-01,350017,-1101.0,1971882.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bourgogne-Franche-Comté,19/09/2024 12:00,2011-10-01,189763,-234.0,991242.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Occitanie,19/09/2024 12:00,2011-10-01,213489,118.0,1905015.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Pays de la Loire,19/09/2024 12:00,2011-10-01,248833,101.0,1370359.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Corse,19/09/2024 12:00,2011-10-01,6696,26.0,109970.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Nouvelle-Aquitaine,19/09/2024 12:00,2011-10-01,273975,-675.0,2054878.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Nouvelle-Aquitaine,19/09/2024 12:00,2012-01-01,273764,-211.0,2056659.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Île-de-France,19/09/2024 12:00,2012-01-01,461307,166.0,5698390.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Normandie,19/09/2024 12:00,2012-01-01,211386,-183.0,1191376.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bretagne,19/09/2024 12:00,2012-01-01,176105,-572.0,1166505.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Centre-Val de Loire,19/09/2024 12:00,2012-01-01,156710,-117.0,911863.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2012-01-01,157225,-399.0,1786923.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Pays de la Loire,19/09/2024 12:00,2012-01-01,248934,101.0,1371935.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Occitanie,19/09/2024 12:00,2012-01-01,214788,1299.0,1909371.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Corse,19/09/2024 12:00,2012-01-01,6724,28.0,110564.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Grand Est,19/09/2024 12:00,2012-01-01,348080,-1937.0,1966827.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Hauts-de-France,19/09/2024 12:00,2012-01-01,320226,-1415.0,2042333.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bourgogne-Franche-Comté,19/09/2024 12:00,2012-01-01,188521,-1242.0,987557.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Auvergne-Rhône-Alpes,19/09/2024 12:00,2012-01-01,494969,-1176.0,2910284.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Nouvelle-Aquitaine,19/09/2024 12:00,2012-04-01,272748,-1016.0,2054558.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Île-de-France,19/09/2024 12:00,2012-04-01,461166,-141.0,5703810.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Normandie,19/09/2024 12:00,2012-04-01,210412,-974.0,1188633.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bretagne,19/09/2024 12:00,2012-04-01,175802,-303.0,1164611.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Centre-Val de Loire,19/09/2024 12:00,2012-04-01,156180,-530.0,910277.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2012-04-01,157205,-20.0,1784537.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Pays de la Loire,19/09/2024 12:00,2012-04-01,249737,803.0,1372560.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Occitanie,19/09/2024 12:00,2012-04-01,214950,162.0,1911733.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Corse,19/09/2024 12:00,2012-04-01,6751,27.0,110617.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Grand Est,19/09/2024 12:00,2012-04-01,347266,-814.0,1959972.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Hauts-de-France,19/09/2024 12:00,2012-04-01,319198,-1028.0,2036758.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bourgogne-Franche-Comté,19/09/2024 12:00,2012-04-01,187838,-683.0,983590.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Auvergne-Rhône-Alpes,19/09/2024 12:00,2012-04-01,494030,-939.0,2910422.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Pays de la Loire,19/09/2024 12:00,2012-07-01,250039,302.0,1371374.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Occitanie,19/09/2024 12:00,2012-07-01,215982,1032.0,1908999.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Corse,19/09/2024 12:00,2012-07-01,6710,-41.0,110824.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Nouvelle-Aquitaine,19/09/2024 12:00,2012-07-01,272752,4.0,2050719.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Île-de-France,19/09/2024 12:00,2012-07-01,460692,-474.0,5698243.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Hauts-de-France,19/09/2024 12:00,2012-07-01,317810,-1388.0,2030093.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Grand Est,19/09/2024 12:00,2012-07-01,346563,-703.0,1957490.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bretagne,19/09/2024 12:00,2012-07-01,175513,-289.0,1163367.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Normandie,19/09/2024 12:00,2012-07-01,210178,-234.0,1186896.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bourgogne-Franche-Comté,19/09/2024 12:00,2012-07-01,186973,-865.0,981241.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Auvergne-Rhône-Alpes,19/09/2024 12:00,2012-07-01,493957,-73.0,2918203.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Centre-Val de Loire,19/09/2024 12:00,2012-07-01,155867,-313.0,908701.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2012-07-01,157547,342.0,1781997.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bourgogne-Franche-Comté,19/09/2024 12:00,2012-10-01,186423,-550.0,977216.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Pays de la Loire,19/09/2024 12:00,2012-10-01,249410,-629.0,1373557.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Occitanie,19/09/2024 12:00,2012-10-01,216201,219.0,1907982.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Corse,19/09/2024 12:00,2012-10-01,6665,-45.0,111188.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Auvergne-Rhône-Alpes,19/09/2024 12:00,2012-10-01,492627,-1330.0,2911674.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Île-de-France,19/09/2024 12:00,2012-10-01,460708,16.0,5694823.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Bretagne,19/09/2024 12:00,2012-10-01,174878,-635.0,1162614.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Normandie,19/09/2024 12:00,2012-10-01,208897,-1281.0,1183631.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Nouvelle-Aquitaine,19/09/2024 12:00,2012-10-01,273009,257.0,2056274.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Grand Est,19/09/2024 12:00,2012-10-01,345017,-1546.0,1950267.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Hauts-de-France,19/09/2024 12:00,2012-10-01,315924,-1886.0,2022725.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2012-10-01,157268,-279.0,1782779.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Centre-Val de Loire,19/09/2024 12:00,2012-10-01,155526,-341.0,908287.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Grand Est,19/09/2024 12:00,2013-01-01,342252,-2765.0,1946332.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Centre-Val de Loire,19/09/2024 12:00,2013-01-01,154653,-873.0,905568.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Hauts-de-France,19/09/2024 12:00,2013-01-01,314597,-1327.0,2021055.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Corse,19/09/2024 12:00,2013-01-01,6675,10.0,111166.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Pays de la Loire,19/09/2024 12:00,2013-01-01,248654,-756.0,1373563.0
"Industries manufacturières, industries extractives et autres (A5-BE)",Occitanie,19/09/2024 12:00,2013-01-01,216853,652.0,1910736.0
